Inv01_Temp,Wms01_Irr,Wms01_Temp,Avg_Energy,Date,Hour,Quarter
45.14166666666667,833.75,30.59166666666667,5.785714285714286,2020-07-12,12,2
45.28333333333333,776.5,30.941666666666666,5.875,2020-07-12,12,3
45.550000000000004,914.4166666666666,31.150000000000002,6.071428571428571,2020-07-12,12,4
45.919999999999995,716.8,31.06,5.125,2020-07-12,13,1
46.215384615384615,962.4615384615385,31.73076923076923,5.733333333333333,2020-07-12,13,2
46.73076923076923,853.6923076923077,32.1,6.2,2020-07-12,13,3
47.449999999999996,849.6666666666666,32.03333333333333,3.25,2020-07-12,13,4
47.54,460.8,30.580000000000002,0.6363636363636364,2020-07-12,14,1
44.76428571428572,485.0,31.042857142857144,3.4,2020-07-12,14,2
44.5923076923077,913.3846153846154,31.73846153846154,5.4,2020-07-12,14,3
45.63333333333333,575.0,32.15,4.0,2020-07-12,14,4
45.371428571428574,451.7857142857143,31.12142857142857,3.1875,2020-07-12,15,1
44.03846153846154,276.9230769230769,30.053846153846152,1.8666666666666667,2020-07-12,15,2
42.975,212.33333333333334,29.650000000000002,1.5,2020-07-12,15,3
42.581818181818186,447.1818181818182,30.072727272727274,2.8461538461538463,2020-07-12,15,4
42.535714285714285,377.0,30.0,2.5,2020-07-12,16,1
42.66923076923077,359.53846153846155,30.430769230769233,2.3333333333333335,2020-07-12,16,2
42.861538461538466,360.38461538461536,30.661538461538463,2.533333333333333,2020-07-12,16,3
42.53333333333333,304.5833333333333,29.90833333333333,2.0,2020-07-12,16,4
42.306666666666665,316.53333333333336,30.36,2.0625,2020-07-12,17,1
42.13846153846154,206.23076923076923,30.446153846153848,1.3571428571428572,2020-07-12,17,2
41.49166666666667,96.5,28.958333333333332,0.75,2020-07-12,17,3
40.96666666666667,69.16666666666667,28.46666666666667,0.5,2020-07-12,17,4
40.57142857142857,40.857142857142854,28.02857142857143,0.3125,2020-07-12,18,1
40.176923076923075,18.923076923076923,27.615384615384617,0.13333333333333333,2020-07-12,18,2
43.91111111111111,4.555555555555555,27.355555555555554,0.1,2020-07-12,18,3
34.5,60.2,21.82,0.002828854314002829,2020-07-12,6,2
35.8625,80.75,22.0875,0.6,2020-07-12,6,3
37.971428571428575,164.92857142857142,23.05,0.4,2020-07-12,7,1
40.378571428571426,201.42857142857142,23.55,1.2,2020-07-12,7,2
42.12307692307692,204.30769230769232,23.384615384615383,1.4,2020-07-12,7,3
43.41538461538461,195.07692307692307,23.153846153846153,1.3571428571428572,2020-07-12,7,4
44.42857142857143,230.92857142857142,23.32857142857143,1.6,2020-07-12,8,1
45.271428571428565,227.21428571428572,23.521428571428572,1.6875,2020-07-12,8,2
42.642857142857146,382.7142857142857,24.17142857142857,2.533333333333333,2020-07-12,8,3
40.43333333333333,402.3333333333333,24.96666666666667,2.7857142857142856,2020-07-12,8,4
38.300000000000004,548.5714285714286,25.764285714285712,3.875,2020-07-12,9,1
39.58181818181818,586.4545454545455,25.818181818181817,3.6153846153846154,2020-07-12,9,2
40.43846153846154,386.15384615384613,25.676923076923078,3.411764705882353,2020-07-12,9,3
40.03333333333333,381.1666666666667,24.858333333333334,2.7857142857142856,2020-07-12,9,4
40.74615384615385,398.38461538461536,27.569230769230767,3.066666666666667,2020-07-13,10,1
40.20769230769231,752.3076923076923,28.092307692307692,4.882352941176471,2020-07-13,10,2
40.861538461538466,545.0769230769231,29.115384615384617,3.533333333333333,2020-07-13,10,3
40.775,501.3333333333333,28.166666666666668,3.857142857142857,2020-07-13,10,4
41.142857142857146,609.0,28.55,4.3125,2020-07-13,11,1
41.146153846153844,703.7692307692307,28.76923076923077,5.0,2020-07-13,11,2
42.2,644.0769230769231,29.49230769230769,4.466666666666667,2020-07-13,11,3
42.69166666666666,713.0833333333334,30.066666666666666,4.928571428571429,2020-07-13,11,4
42.725,499.0833333333333,29.541666666666668,3.625,2020-07-13,12,1
42.784615384615385,684.8461538461538,30.138461538461538,4.6,2020-07-13,12,2
42.76428571428572,429.57142857142856,29.62142857142857,3.066666666666667,2020-07-13,12,3
42.300000000000004,424.9166666666667,29.366666666666664,3.142857142857143,2020-07-13,12,4
42.207142857142856,690.5,30.25714285714286,4.9375,2020-07-13,13,1
43.5,540.2142857142857,31.442857142857143,3.8666666666666667,2020-07-13,13,2
43.34285714285714,308.7857142857143,30.349999999999998,2.2666666666666666,2020-07-13,13,3
42.392307692307696,244.6153846153846,29.36923076923077,1.7857142857142858,2020-07-13,13,4
41.800000000000004,420.42857142857144,29.485714285714288,3.0625,2020-07-13,14,1
42.52307692307692,751.8461538461538,31.123076923076926,5.0,2020-07-13,14,2
43.92307692307692,783.3076923076923,31.984615384615385,5.0,2020-07-13,14,3
44.949999999999996,672.25,32.44166666666667,4.428571428571429,2020-07-13,14,4
44.699999999999996,416.14285714285717,30.821428571428573,2.875,2020-07-13,15,1
44.38461538461539,689.5384615384615,31.292307692307695,4.733333333333333,2020-07-13,15,2
45.35333333333333,493.0,32.14,3.1333333333333333,2020-07-13,15,3
44.458333333333336,221.66666666666666,30.541666666666668,1.6428571428571428,2020-07-13,15,4
43.75,341.7857142857143,30.585714285714285,2.25,2020-07-13,16,1
43.22727272727273,196.1818181818182,29.954545454545453,1.3846153846153846,2020-07-13,16,2
42.43571428571429,169.71428571428572,29.314285714285713,1.25,2020-07-13,16,3
41.964285714285715,135.71428571428572,29.07857142857143,0.9333333333333333,2020-07-13,16,4
41.85,149.07142857142858,28.964285714285715,1.0,2020-07-13,17,1
41.73076923076923,184.23076923076923,29.053846153846152,1.2666666666666666,2020-07-13,17,2
41.33076923076923,100.38461538461539,28.45384615384615,0.7333333333333333,2020-07-13,17,3
40.916666666666664,76.83333333333333,28.0,0.5,2020-07-13,17,4
40.41428571428571,48.57142857142857,27.57857142857143,0.375,2020-07-13,18,1
42.0923076923077,21.153846153846153,27.13076923076923,0.2,2020-07-13,18,2
46.38333333333333,8.0,26.833333333333332,0.14285714285714285,2020-07-13,18,3
35.54615384615385,23.46153846153846,22.138461538461538,0.004225352112676056,2020-07-13,6,2
37.96153846153846,53.61538461538461,22.27692307692308,0.4,2020-07-13,6,3
39.875,91.66666666666667,22.483333333333334,0.6428571428571429,2020-07-13,6,4
41.49285714285714,108.14285714285714,22.692857142857143,0.8125,2020-07-13,7,1
42.785714285714285,142.92857142857142,22.907142857142855,1.0,2020-07-13,7,2
43.823076923076925,163.23076923076923,23.315384615384616,1.2666666666666666,2020-07-13,7,3
44.550000000000004,178.58333333333334,23.325,1.25,2020-07-13,7,4
